310210,20260428,299500,65.0056,29.45
009150,20260428,839000,64.9936,28.32
042660,20260428,133900,64.905,28.54
006400,20260428,680000,64.8202,28.23
0009K0,20260428,48850,64.7581,29.88
100790,20260428,60300,64.4937,29.56
088350,20260428,4975,64.4705,29.55
020150,20260428,67400,64.2107,29.37
353200,20260428,109300,64.1392,29.0
240810,20260428,121100,63.9755,28.87
018880,20260428,4400,63.7418,29.05
298380,20260428,139400,63.7324,28.42
120110,20260428,100000,63.7104,29.18
302440,20260428,43400,63.5137,29.25
440110,20260428,81600,63.4818,28.76
003490,20260428,24350,63.3186,28.47
051910,20260428,394000,63.3046,27.79
052690,20260428,191900,63.22,28.36
010140,20260428,33350,62.5809,27.57
140410,20260428,92800,62.457,28.77
950160,20260428,106700,62.1356,27.72
004020,20260428,44100,61.4535,27.65
011170,20260428,94500,61.1058,27.68
247540,20260428,213500,60.8792,26.72
009830,20260428,49400,60.5616,26.83
450080,20260428,85600,60.3022,26.99
011790,20260428,124400,59.8151,26.88
043260,20260428,41500,59.6058,27.25
000250,20260428,432000,58.8067,25.89
066570,20260428,140000,57.6066,24.96
011070,20260428,577000,56.758,24.66
015760,20260428,44700,56.2953,24.45
010950,20260428,118700,55.0925,24.06
373220,20260428,472000,55.0547,23.42
006360,20260428,42450,51.1324,22.68
226950,20260428,185300,50.3493,22.25
222800,20260428,86500,50.2008,22.42
000720,20260428,167100,49.4708,21.0
003670,20260428,263000,49.2221,20.79
082740,20260428,81100,48.3988,20.94
047810,20260428,168000,47.2054,19.98
066970,20260428,205000,46.7882,20
034220,20260428,12750,46.0911,20
336260,20260428,52600,44.5559,19.56
036460,20260428,39050,43.2246,18.95
047040,20260428,37150,39.5771,16.05
088980,20260428,11420,5.5988,0
